"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Lloguer_mitja","Preu"
2018,"1",1,"Ciutat Vella",1,"el Raval","Lloguer mitjà mensual (Euros/mes)",792.74
2018,"1",1,"Ciutat Vella",2,"el Barri Gòtic","Lloguer mitjà mensual (Euros/mes)",998.4
2018,"1",1,"Ciutat Vella",3,"la Barceloneta","Lloguer mitjà mensual (Euros/mes)",870.84
2018,"1",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Lloguer mitjà mensual (Euros/mes)",923.44
2018,"1",2,"Eixample",5,"el Fort Pienc","Lloguer mitjà mensual (Euros/mes)",910.53
2018,"1",2,"Eixample",6,"la Sagrada Família","Lloguer mitjà mensual (Euros/mes)",883.75
2018,"1",2,"Eixample",7,"la Dreta de l'Eixample","Lloguer mitjà mensual (Euros/mes)",1191.43
2018,"1",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Lloguer mitjà mensual (Euros/mes)",1069.16
2018,"1",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Lloguer mitjà mensual (Euros/mes)",947.92
2018,"1",2,"Eixample",10,"Sant Antoni","Lloguer mitjà mensual (Euros/mes)",899.98
2018,"1",3,"Sants-Montjuïc",11,"el Poble Sec","Lloguer mitjà mensual (Euros/mes)",783.5
2018,"1",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Lloguer mitjà mensual (Euros/mes)",NA
2018,"1",3,"Sants-Montjuïc",13,"la Marina de Port","Lloguer mitjà mensual (Euros/mes)",751.65
2018,"1",3,"Sants-Montjuïc",14,"la Font de la Guatlla","Lloguer mitjà mensual (Euros/mes)",842.32
2018,"1",3,"Sants-Montjuïc",15,"Hostafrancs","Lloguer mitjà mensual (Euros/mes)",754.83
2018,"1",3,"Sants-Montjuïc",16,"la Bordeta","Lloguer mitjà mensual (Euros/mes)",785.79
2018,"1",3,"Sants-Montjuïc",17,"Sants - Badal","Lloguer mitjà mensual (Euros/mes)",764.41
2018,"1",3,"Sants-Montjuïc",18,"Sants","Lloguer mitjà mensual (Euros/mes)",802.64
2018,"1",4,"Les Corts",19,"les Corts","Lloguer mitjà mensual (Euros/mes)",1002.34
2018,"1",4,"Les Corts",20,"la Maternitat i Sant Ramon","Lloguer mitjà mensual (Euros/mes)",948.77
2018,"1",4,"Les Corts",21,"Pedralbes","Lloguer mitjà mensual (Euros/mes)",1799.91
2018,"1",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Lloguer mitjà mensual (Euros/mes)",895.7
2018,"1",5,"Sarrià-Sant Gervasi",23,"Sarrià","Lloguer mitjà mensual (Euros/mes)",1249.23
2018,"1",5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Lloguer mitjà mensual (Euros/mes)",1613.41
2018,"1",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Lloguer mitjà mensual (Euros/mes)",1247.7
2018,"1",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Lloguer mitjà mensual (Euros/mes)",1310.42
2018,"1",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Lloguer mitjà mensual (Euros/mes)",946.65
2018,"1",6,"Gràcia",28,"Vallcarca i els Penitents","Lloguer mitjà mensual (Euros/mes)",886.27
2018,"1",6,"Gràcia",29,"el Coll","Lloguer mitjà mensual (Euros/mes)",741.23
2018,"1",6,"Gràcia",30,"la Salut","Lloguer mitjà mensual (Euros/mes)",815.62
2018,"1",6,"Gràcia",31,"la Vila de Gràcia","Lloguer mitjà mensual (Euros/mes)",899.65
2018,"1",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Lloguer mitjà mensual (Euros/mes)",884.55
2018,"1",7,"Horta-Guinardó",33,"el Baix Guinardó","Lloguer mitjà mensual (Euros/mes)",832.63
2018,"1",7,"Horta-Guinardó",34,"Can Baró","Lloguer mitjà mensual (Euros/mes)",721.46
2018,"1",7,"Horta-Guinardó",35,"el Guinardó","Lloguer mitjà mensual (Euros/mes)",736.8
2018,"1",7,"Horta-Guinardó",36,"la Font d'en Fargues","Lloguer mitjà mensual (Euros/mes)",824.12
2018,"1",7,"Horta-Guinardó",37,"el Carmel","Lloguer mitjà mensual (Euros/mes)",634.75
2018,"1",7,"Horta-Guinardó",38,"la Teixonera","Lloguer mitjà mensual (Euros/mes)",690.81
2018,"1",7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Lloguer mitjà mensual (Euros/mes)",648.1
2018,"1",7,"Horta-Guinardó",40,"Montbau","Lloguer mitjà mensual (Euros/mes)",717.78
2018,"1",7,"Horta-Guinardó",41,"la Vall d'Hebron","Lloguer mitjà mensual (Euros/mes)",874.2
2018,"1",7,"Horta-Guinardó",42,"la Clota","Lloguer mitjà mensual (Euros/mes)",NA
2018,"1",7,"Horta-Guinardó",43,"Horta","Lloguer mitjà mensual (Euros/mes)",748.19
2018,"1",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Lloguer mitjà mensual (Euros/mes)",720.9
2018,"1",8,"Nou Barris",45,"Porta","Lloguer mitjà mensual (Euros/mes)",675.08
2018,"1",8,"Nou Barris",46,"el Turó de la Peira","Lloguer mitjà mensual (Euros/mes)",665.36
2018,"1",8,"Nou Barris",47,"Can Peguera","Lloguer mitjà mensual (Euros/mes)",NA
2018,"1",8,"Nou Barris",48,"la Guineueta","Lloguer mitjà mensual (Euros/mes)",685.05
2018,"1",8,"Nou Barris",49,"Canyelles","Lloguer mitjà mensual (Euros/mes)",714.68
2018,"1",8,"Nou Barris",50,"les Roquetes","Lloguer mitjà mensual (Euros/mes)",605.41
2018,"1",8,"Nou Barris",51,"Verdun","Lloguer mitjà mensual (Euros/mes)",624.71
2018,"1",8,"Nou Barris",52,"la Prosperitat","Lloguer mitjà mensual (Euros/mes)",634.3
2018,"1",8,"Nou Barris",53,"la Trinitat Nova","Lloguer mitjà mensual (Euros/mes)",592.73
2018,"1",8,"Nou Barris",54,"Torre Baró","Lloguer mitjà mensual (Euros/mes)",NA
2018,"1",8,"Nou Barris",55,"Ciutat Meridiana","Lloguer mitjà mensual (Euros/mes)",507.16
2018,"1",8,"Nou Barris",56,"Vallbona","Lloguer mitjà mensual (Euros/mes)",NA
2018,"1",9,"Sant Andreu",57,"la Trinitat Vella","Lloguer mitjà mensual (Euros/mes)",589.02
2018,"1",9,"Sant Andreu",58,"Baró de Viver","Lloguer mitjà mensual (Euros/mes)",NA
2018,"1",9,"Sant Andreu",59,"el Bon Pastor","Lloguer mitjà mensual (Euros/mes)",658.63
2018,"1",9,"Sant Andreu",60,"Sant Andreu","Lloguer mitjà mensual (Euros/mes)",744.82
2018,"1",9,"Sant Andreu",61,"la Sagrera","Lloguer mitjà mensual (Euros/mes)",734.45
2018,"1",9,"Sant Andreu",62,"el Congrés i els Indians","Lloguer mitjà mensual (Euros/mes)",754.09
2018,"1",9,"Sant Andreu",63,"Navas","Lloguer mitjà mensual (Euros/mes)",790.2
2018,"1",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Lloguer mitjà mensual (Euros/mes)",785.88
2018,"1",10,"Sant Martí",65,"el Clot","Lloguer mitjà mensual (Euros/mes)",774.32
2018,"1",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Lloguer mitjà mensual (Euros/mes)",916.31
2018,"1",10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Lloguer mitjà mensual (Euros/mes)",1272.26
2018,"1",10,"Sant Martí",68,"el Poblenou","Lloguer mitjà mensual (Euros/mes)",913.29
2018,"1",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Lloguer mitjà mensual (Euros/mes)",1164.84
2018,"1",10,"Sant Martí",70,"el Besòs i el Maresme","Lloguer mitjà mensual (Euros/mes)",682.32
2018,"1",10,"Sant Martí",71,"Provençals del Poblenou","Lloguer mitjà mensual (Euros/mes)",957.02
2018,"1",10,"Sant Martí",72,"Sant Martí de Provençals","Lloguer mitjà mensual (Euros/mes)",751.48
2018,"1",10,"Sant Martí",73,"la Verneda i la Pau","Lloguer mitjà mensual (Euros/mes)",715.37
2018,"2",1,"Ciutat Vella",1,"el Raval","Lloguer mitjà mensual (Euros/mes)",820.88
2018,"2",1,"Ciutat Vella",2,"el Barri Gòtic","Lloguer mitjà mensual (Euros/mes)",1024.29
2018,"2",1,"Ciutat Vella",3,"la Barceloneta","Lloguer mitjà mensual (Euros/mes)",923.45
2018,"2",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Lloguer mitjà mensual (Euros/mes)",991.39
2018,"2",2,"Eixample",5,"el Fort Pienc","Lloguer mitjà mensual (Euros/mes)",942.96
2018,"2",2,"Eixample",6,"la Sagrada Família","Lloguer mitjà mensual (Euros/mes)",893.43
2018,"2",2,"Eixample",7,"la Dreta de l'Eixample","Lloguer mitjà mensual (Euros/mes)",1263.08
2018,"2",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Lloguer mitjà mensual (Euros/mes)",1078.13
2018,"2",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Lloguer mitjà mensual (Euros/mes)",975.53
2018,"2",2,"Eixample",10,"Sant Antoni","Lloguer mitjà mensual (Euros/mes)",907.42
2018,"2",3,"Sants-Montjuïc",11,"el Poble Sec","Lloguer mitjà mensual (Euros/mes)",788.23
2018,"2",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Lloguer mitjà mensual (Euros/mes)",NA
2018,"2",3,"Sants-Montjuïc",13,"la Marina de Port","Lloguer mitjà mensual (Euros/mes)",719.33
2018,"2",3,"Sants-Montjuïc",14,"la Font de la Guatlla","Lloguer mitjà mensual (Euros/mes)",834.68
2018,"2",3,"Sants-Montjuïc",15,"Hostafrancs","Lloguer mitjà mensual (Euros/mes)",801.37
2018,"2",3,"Sants-Montjuïc",16,"la Bordeta","Lloguer mitjà mensual (Euros/mes)",757.26
2018,"2",3,"Sants-Montjuïc",17,"Sants - Badal","Lloguer mitjà mensual (Euros/mes)",755.29
2018,"2",3,"Sants-Montjuïc",18,"Sants","Lloguer mitjà mensual (Euros/mes)",811.74
2018,"2",4,"Les Corts",19,"les Corts","Lloguer mitjà mensual (Euros/mes)",1038.73
2018,"2",4,"Les Corts",20,"la Maternitat i Sant Ramon","Lloguer mitjà mensual (Euros/mes)",959.26
2018,"2",4,"Les Corts",21,"Pedralbes","Lloguer mitjà mensual (Euros/mes)",1563.31
2018,"2",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Lloguer mitjà mensual (Euros/mes)",860.13
2018,"2",5,"Sarrià-Sant Gervasi",23,"Sarrià","Lloguer mitjà mensual (Euros/mes)",1332.33
2018,"2",5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Lloguer mitjà mensual (Euros/mes)",1467.07
2018,"2",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Lloguer mitjà mensual (Euros/mes)",1288.82
2018,"2",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Lloguer mitjà mensual (Euros/mes)",1328.14
2018,"2",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Lloguer mitjà mensual (Euros/mes)",972.89
2018,"2",6,"Gràcia",28,"Vallcarca i els Penitents","Lloguer mitjà mensual (Euros/mes)",939.03
2018,"2",6,"Gràcia",29,"el Coll","Lloguer mitjà mensual (Euros/mes)",716.25
2018,"2",6,"Gràcia",30,"la Salut","Lloguer mitjà mensual (Euros/mes)",883.52
2018,"2",6,"Gràcia",31,"la Vila de Gràcia","Lloguer mitjà mensual (Euros/mes)",913.34
2018,"2",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Lloguer mitjà mensual (Euros/mes)",885.4
2018,"2",7,"Horta-Guinardó",33,"el Baix Guinardó","Lloguer mitjà mensual (Euros/mes)",817.38
2018,"2",7,"Horta-Guinardó",34,"Can Baró","Lloguer mitjà mensual (Euros/mes)",737.38
2018,"2",7,"Horta-Guinardó",35,"el Guinardó","Lloguer mitjà mensual (Euros/mes)",758.61
2018,"2",7,"Horta-Guinardó",36,"la Font d'en Fargues","Lloguer mitjà mensual (Euros/mes)",756.72
2018,"2",7,"Horta-Guinardó",37,"el Carmel","Lloguer mitjà mensual (Euros/mes)",637.17
2018,"2",7,"Horta-Guinardó",38,"la Teixonera","Lloguer mitjà mensual (Euros/mes)",682.44
2018,"2",7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Lloguer mitjà mensual (Euros/mes)",646.83
2018,"2",7,"Horta-Guinardó",40,"Montbau","Lloguer mitjà mensual (Euros/mes)",716.18
2018,"2",7,"Horta-Guinardó",41,"la Vall d'Hebron","Lloguer mitjà mensual (Euros/mes)",864.72
2018,"2",7,"Horta-Guinardó",42,"la Clota","Lloguer mitjà mensual (Euros/mes)",NA
2018,"2",7,"Horta-Guinardó",43,"Horta","Lloguer mitjà mensual (Euros/mes)",742.51
2018,"2",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Lloguer mitjà mensual (Euros/mes)",726.89
2018,"2",8,"Nou Barris",45,"Porta","Lloguer mitjà mensual (Euros/mes)",713.94
2018,"2",8,"Nou Barris",46,"el Turó de la Peira","Lloguer mitjà mensual (Euros/mes)",668.16
2018,"2",8,"Nou Barris",47,"Can Peguera","Lloguer mitjà mensual (Euros/mes)",NA
2018,"2",8,"Nou Barris",48,"la Guineueta","Lloguer mitjà mensual (Euros/mes)",724.25
2018,"2",8,"Nou Barris",49,"Canyelles","Lloguer mitjà mensual (Euros/mes)",661.88
2018,"2",8,"Nou Barris",50,"les Roquetes","Lloguer mitjà mensual (Euros/mes)",575.71
2018,"2",8,"Nou Barris",51,"Verdun","Lloguer mitjà mensual (Euros/mes)",628.8
2018,"2",8,"Nou Barris",52,"la Prosperitat","Lloguer mitjà mensual (Euros/mes)",657.43
2018,"2",8,"Nou Barris",53,"la Trinitat Nova","Lloguer mitjà mensual (Euros/mes)",574.15
2018,"2",8,"Nou Barris",54,"Torre Baró","Lloguer mitjà mensual (Euros/mes)",434.52
2018,"2",8,"Nou Barris",55,"Ciutat Meridiana","Lloguer mitjà mensual (Euros/mes)",491.84
2018,"2",8,"Nou Barris",56,"Vallbona","Lloguer mitjà mensual (Euros/mes)",NA
2018,"2",9,"Sant Andreu",57,"la Trinitat Vella","Lloguer mitjà mensual (Euros/mes)",598.29
2018,"2",9,"Sant Andreu",58,"Baró de Viver","Lloguer mitjà mensual (Euros/mes)",NA
2018,"2",9,"Sant Andreu",59,"el Bon Pastor","Lloguer mitjà mensual (Euros/mes)",687.55
2018,"2",9,"Sant Andreu",60,"Sant Andreu","Lloguer mitjà mensual (Euros/mes)",752.66
2018,"2",9,"Sant Andreu",61,"la Sagrera","Lloguer mitjà mensual (Euros/mes)",798.39
2018,"2",9,"Sant Andreu",62,"el Congrés i els Indians","Lloguer mitjà mensual (Euros/mes)",751.16
2018,"2",9,"Sant Andreu",63,"Navas","Lloguer mitjà mensual (Euros/mes)",797.8
2018,"2",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Lloguer mitjà mensual (Euros/mes)",806.97
2018,"2",10,"Sant Martí",65,"el Clot","Lloguer mitjà mensual (Euros/mes)",815.82
2018,"2",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Lloguer mitjà mensual (Euros/mes)",1198.77
2018,"2",10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Lloguer mitjà mensual (Euros/mes)",1288.91
2018,"2",10,"Sant Martí",68,"el Poblenou","Lloguer mitjà mensual (Euros/mes)",960.99
2018,"2",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Lloguer mitjà mensual (Euros/mes)",1371.14
2018,"2",10,"Sant Martí",70,"el Besòs i el Maresme","Lloguer mitjà mensual (Euros/mes)",649.17
2018,"2",10,"Sant Martí",71,"Provençals del Poblenou","Lloguer mitjà mensual (Euros/mes)",913.66
2018,"2",10,"Sant Martí",72,"Sant Martí de Provençals","Lloguer mitjà mensual (Euros/mes)",797.54
2018,"2",10,"Sant Martí",73,"la Verneda i la Pau","Lloguer mitjà mensual (Euros/mes)",719.55
2018,"3",1,"Ciutat Vella",1,"el Raval","Lloguer mitjà mensual (Euros/mes)",849.32
2018,"3",1,"Ciutat Vella",2,"el Barri Gòtic","Lloguer mitjà mensual (Euros/mes)",1012.49
2018,"3",1,"Ciutat Vella",3,"la Barceloneta","Lloguer mitjà mensual (Euros/mes)",889.24
2018,"3",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Lloguer mitjà mensual (Euros/mes)",970.97
2018,"3",2,"Eixample",5,"el Fort Pienc","Lloguer mitjà mensual (Euros/mes)",968.85
2018,"3",2,"Eixample",6,"la Sagrada Família","Lloguer mitjà mensual (Euros/mes)",934.89
2018,"3",2,"Eixample",7,"la Dreta de l'Eixample","Lloguer mitjà mensual (Euros/mes)",1216.7
2018,"3",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Lloguer mitjà mensual (Euros/mes)",1136.21
2018,"3",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Lloguer mitjà mensual (Euros/mes)",1003.89
2018,"3",2,"Eixample",10,"Sant Antoni","Lloguer mitjà mensual (Euros/mes)",970.26
2018,"3",3,"Sants-Montjuïc",11,"el Poble Sec","Lloguer mitjà mensual (Euros/mes)",822.04
2018,"3",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Lloguer mitjà mensual (Euros/mes)",NA
2018,"3",3,"Sants-Montjuïc",13,"la Marina de Port","Lloguer mitjà mensual (Euros/mes)",755.18
2018,"3",3,"Sants-Montjuïc",14,"la Font de la Guatlla","Lloguer mitjà mensual (Euros/mes)",871.41
2018,"3",3,"Sants-Montjuïc",15,"Hostafrancs","Lloguer mitjà mensual (Euros/mes)",814.55
2018,"3",3,"Sants-Montjuïc",16,"la Bordeta","Lloguer mitjà mensual (Euros/mes)",830.32
2018,"3",3,"Sants-Montjuïc",17,"Sants - Badal","Lloguer mitjà mensual (Euros/mes)",786.8
2018,"3",3,"Sants-Montjuïc",18,"Sants","Lloguer mitjà mensual (Euros/mes)",856.57
2018,"3",4,"Les Corts",19,"les Corts","Lloguer mitjà mensual (Euros/mes)",1077.99
2018,"3",4,"Les Corts",20,"la Maternitat i Sant Ramon","Lloguer mitjà mensual (Euros/mes)",1013.28
2018,"3",4,"Les Corts",21,"Pedralbes","Lloguer mitjà mensual (Euros/mes)",1849.52
2018,"3",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Lloguer mitjà mensual (Euros/mes)",1102.29
2018,"3",5,"Sarrià-Sant Gervasi",23,"Sarrià","Lloguer mitjà mensual (Euros/mes)",1443.71
2018,"3",5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Lloguer mitjà mensual (Euros/mes)",1746.01
2018,"3",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Lloguer mitjà mensual (Euros/mes)",1322.61
2018,"3",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Lloguer mitjà mensual (Euros/mes)",1374.32
2018,"3",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Lloguer mitjà mensual (Euros/mes)",1021.27
2018,"3",6,"Gràcia",28,"Vallcarca i els Penitents","Lloguer mitjà mensual (Euros/mes)",905.82
2018,"3",6,"Gràcia",29,"el Coll","Lloguer mitjà mensual (Euros/mes)",756.36
2018,"3",6,"Gràcia",30,"la Salut","Lloguer mitjà mensual (Euros/mes)",870.31
2018,"3",6,"Gràcia",31,"la Vila de Gràcia","Lloguer mitjà mensual (Euros/mes)",923.39
2018,"3",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Lloguer mitjà mensual (Euros/mes)",924.81
2018,"3",7,"Horta-Guinardó",33,"el Baix Guinardó","Lloguer mitjà mensual (Euros/mes)",839.47
2018,"3",7,"Horta-Guinardó",34,"Can Baró","Lloguer mitjà mensual (Euros/mes)",766.82
2018,"3",7,"Horta-Guinardó",35,"el Guinardó","Lloguer mitjà mensual (Euros/mes)",797.84
2018,"3",7,"Horta-Guinardó",36,"la Font d'en Fargues","Lloguer mitjà mensual (Euros/mes)",876.58
2018,"3",7,"Horta-Guinardó",37,"el Carmel","Lloguer mitjà mensual (Euros/mes)",654.77
2018,"3",7,"Horta-Guinardó",38,"la Teixonera","Lloguer mitjà mensual (Euros/mes)",705.6
2018,"3",7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Lloguer mitjà mensual (Euros/mes)",660.93
2018,"3",7,"Horta-Guinardó",40,"Montbau","Lloguer mitjà mensual (Euros/mes)",763.82
2018,"3",7,"Horta-Guinardó",41,"la Vall d'Hebron","Lloguer mitjà mensual (Euros/mes)",822.31
2018,"3",7,"Horta-Guinardó",42,"la Clota","Lloguer mitjà mensual (Euros/mes)",NA
2018,"3",7,"Horta-Guinardó",43,"Horta","Lloguer mitjà mensual (Euros/mes)",754.53
2018,"3",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Lloguer mitjà mensual (Euros/mes)",742.82
2018,"3",8,"Nou Barris",45,"Porta","Lloguer mitjà mensual (Euros/mes)",712.12
2018,"3",8,"Nou Barris",46,"el Turó de la Peira","Lloguer mitjà mensual (Euros/mes)",682.67
2018,"3",8,"Nou Barris",47,"Can Peguera","Lloguer mitjà mensual (Euros/mes)",NA
2018,"3",8,"Nou Barris",48,"la Guineueta","Lloguer mitjà mensual (Euros/mes)",732.86
2018,"3",8,"Nou Barris",49,"Canyelles","Lloguer mitjà mensual (Euros/mes)",715.45
2018,"3",8,"Nou Barris",50,"les Roquetes","Lloguer mitjà mensual (Euros/mes)",638.14
2018,"3",8,"Nou Barris",51,"Verdun","Lloguer mitjà mensual (Euros/mes)",618.91
2018,"3",8,"Nou Barris",52,"la Prosperitat","Lloguer mitjà mensual (Euros/mes)",667.72
2018,"3",8,"Nou Barris",53,"la Trinitat Nova","Lloguer mitjà mensual (Euros/mes)",584.73
2018,"3",8,"Nou Barris",54,"Torre Baró","Lloguer mitjà mensual (Euros/mes)",NA
2018,"3",8,"Nou Barris",55,"Ciutat Meridiana","Lloguer mitjà mensual (Euros/mes)",514.34
2018,"3",8,"Nou Barris",56,"Vallbona","Lloguer mitjà mensual (Euros/mes)",NA
2018,"3",9,"Sant Andreu",57,"la Trinitat Vella","Lloguer mitjà mensual (Euros/mes)",597.93
